ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_NaturalSpots
25,13,16262,102.0,533.0,1.0,1.0015153113680553,0.30199250774113,1.0,0.7788314176245211,0.8799888671709233,147.13144928482603,148.16544806398016,69.58448102845921,24.016609167429813,21.095023109728988,140.50469469298608,140.26192583970118,54.27657498252393,481.89599999999854,0.9859342791318055,0,0,0,1,0,0,0,103.35764358627475,535.1185586028779,13,13
25,14,14704,320.0,532.0,1.0,1.0014821199003192,0.29800141352704934,1.0,0.783461210571185,0.89783363069619,139.82076337213962,140.42791745233566,66.24198064671678,22.833973174329344,20.09975124224178,132.93607486307093,133.4680669197226,54.14001236487306,453.65399999999875,0.9861176312789214,0,0,0,1,0,0,0,320.59616430903156,532.2870647442872,14,14
25,15,13735,536.0,528.0,1.0,1.0009435693243478,0.22174302662645992,1.0,0.7707631874298541,0.8515765383990824,133.72261467148414,135.36986370680884,64.13267497929586,21.89559522370391,19.235384061671343,129.96961183292038,130.39360863217243,30.777601090058777,450.20199999999875,0.9816323613493425,0,0,0,1,0,0,0,535.4502366217692,528.139060793593,15,15
25,16,12995,766.0,526.0,1.0,1.008304720506705,0.2545032546042728,0.0,0.7402027796764639,0.7159564575742242,131.0753379959071,133.75350462698165,47.67598976424087,17.28864642330711,15.0,125.86500705120545,126.75927843766556,-54.722124049290365,477.5839999999987,0.9593591967812191,0,0,0,1,0,0,0,749.9034243939977,524.5699115044248,16,16
25,17,9894,957.0,539.0,1.0,1.2152464934804712,0.4103014102726623,1.0,0.623244094488189,0.2213704367264297,129.06644190397748,135.5322839769182,27.018512172212592,8.78577648547011,7.810249675906654,120.50929336040137,117.7021381722856,71.5367900084895,749.4299999999974,0.8049792531120332,0,0,0,1,0,0,0,961.4557307459066,519.1459470386093,17,17
25,18,5405,1151.0,464.0,1.0,2.471939780264995,0.6428837538657236,5.0,0.3421968977524533,0.1345359279355597,146.17278877453103,137.05838172107534,14.7648230602334,5.257889907602097,5.0,102.21715246420236,111.96305864963941,42.45476493457996,710.5319999999978,0.5158181037362218,0,0,0,1,0,0,0,1173.9511563367253,519.4111008325624,18,18
25,19,15992,111.0,752.0,1.0,1.0019060032061509,0.306762560512908,1.0,0.7712563298770195,0.8768841979607693,146.0452909892901,146.10954794263105,68.42514157822401,23.760564861007683,21.0,137.6580758849752,139.00387419881613,37.64621927448106,478.7239999999985,0.9857609566664612,0,0,0,0,1,0,0,109.61587043521762,751.9365307653827,19,19
25,20,14152,327.0,746.0,1.0,1.0009381615738009,0.2328359244273217,1.0,0.776686241150321,0.8884079326530722,135.91132379912776,136.6235704408284,65.37583651472461,22.418512339180687,19.697715603592208,131.21177314465615,132.17594131095325,-4.935044924702618,447.41199999999867,0.9860990140403441,0,0,0,0,1,0,0,327.90976540418313,746.2475268513284,20,20
25,21,13386,541.0,742.0,1.0,1.0019791433579235,0.3147063179834209,1.0,0.7861169837914024,0.8733989099012979,133.8035131967878,135.35139452550905,62.5859409132754,21.696826095302793,19.1049731745428,127.27337476349244,127.00483527164337,32.38223549958472,438.8579999999988,0.9827111551591234,0,0,0,0,1,0,0,541.1918422232183,742.2928432690871,21,21
25,22,12630,760.0,739.0,1.0,1.0026735085625906,0.10978842872820532,1.0,0.7651762995274446,0.8053564440487586,127.14159863505776,130.4645545732633,59.405386961116584,20.415818620647734,18.0,125.0,126.37302504217216,1.7935343943597548,443.92799999999886,0.9684840119622729,0,0,0,0,1,0,0,756.9107680126682,738.7098178939034,22,22
25,23,9271,997.0,744.0,1.0,1.3864899175380054,0.35380901911271073,1.0,0.553030303030303,0.131302612509894,131.90095042636412,132.85330255586422,18.110770276274835,6.333667510040422,5.830951894845301,121.29406672810256,123.3692920336682,-58.52586287895934,941.9579999999967,0.7254303599374022,0,0,0,0,1,0,0,968.5085751267393,735.9366842843275,23,23
25,24,3897,1185.0,719.0,1.0,3.7122010124249853,0.7885319443479926,6.0,0.216019955654102,0.12490845114071063,163.19294997345887,168.57639217873896,14.212670403551895,4.575718875301696,4.123105625617661,94.0726791662555,100.36265226548035,-25.343466738596902,626.143999999998,0.3431817181101669,0,0,0,0,1,0,0,1171.579676674365,742.5950731331793,24,24
25,25,15863,116.0,963.0,1.0,1.0034679431815066,0.3705746861900401,1.0,0.7876756542032871,0.8776397241065025,147.24791032857087,148.06079832285116,68.00735254367721,23.673273741189284,20.8806130178211,136.0,136.76425243600008,16.998891074435207,476.58399999999864,0.9862902975098704,0,0,0,0,0,1,0,118.04828847002459,964.4840194162516,25,25
25,26,14113,332.0,960.0,1.0,1.001011261951258,0.28057482896991803,1.0,0.7863709812224884,0.8902125146647922,136.5919983854474,136.8941196691808,65.19202405202648,22.405995515734066,19.72308292331602,130.0,131.1053921359308,21.98045633567149,446.3419999999987,0.9848913081405496,0,0,0,0,0,1,0,332.1604903280663,960.0405300077942,26,26
25,27,13050,546.0,960.0,1.0,1.0010425234605174,0.19523316992775702,1.0,0.778453829634932,0.8865056147618307,129.98654195125206,131.64345787011217,62.5859409132754,21.385736980140045,18.973665961010276,126.0,127.48519212484258,-9.382323378168248,430.0999999999988,0.9826067314208264,0,0,0,0,0,1,0,546.4334865900383,960.0391570881226,27,27
25,28,12618,764.0,973.0,1.0,1.0067784201292815,0.25666596381946993,0.0,0.7466272189349112,0.7622198288963492,129.10058958657842,132.69890730522238,43.139309220245984,16.23083374370841,15.0,124.8,124.7757420768344,-1.7102682158580365,456.0999999999988,0.9670818164399307,0,0,0,0,0,1,0,762.9134569662388,952.5251228403868,28,28
25,29,7111,969.0,935.0,1.0,1.5896867174999345,0.4066007751433022,5.0,0.5107009480034472,0.10397267923331115,125.04567642332482,131.01526628603247,16.401219466856727,5.228094187498982,5.0,111.7722301960981,114.24247248131974,-82.60149107946434,927.0659999999966,0.6289858918225644,0,0,0,0,0,1,0,975.6759949374209,950.5664463507243,29,29
25,30,3099,1163.0,946.0,1.0,3.768685076827959,0.7587734741709373,6.0,0.24792,0.13996075350287496,144.25316170614252,124.4025723206719,13.0,4.3398888585700846,4.0,95.1522698099571,93.95996043668028,14.403357764418018,527.4879999999981,0.39927848998260634,0,0,0,0,0,1,0,1193.5924491771539,946.9106163278477,30,30
25,31,15265,121.0,1180.0,1.0,1.0013333827301698,0.30325858623255253,1.0,0.7849136157959687,0.8789350435865652,142.5686147503783,144.01388821915754,67.36467917239716,23.27904631145823,20.518284528683193,135.0,135.85481643986702,-1.5057423220479476,467.1699999999987,0.9856017561983473,0,0,0,0,0,0,1,122.2540452014412,1179.4968227972486,31,31
25,32,13468,337.0,1174.0,1.0,1.002308799155839,0.34126232825626274,1.0,0.7849857201142391,0.8757214571208539,134.8537681965261,136.48809471891678,62.64982043070834,21.809718222281077,19.209372712298546,126.06666838640886,126.75823986032758,-24.3205704183156,439.61599999999885,0.9841791808250211,0,0,0,0,0,0,1,339.3312295812296,1173.1421146421146,32,32
25,33,12632,556.0,1170.0,1.0,1.000308845325433,0.13433090538191444,1.0,0.7956664147140338,0.879283576335734,127.19355936885107,128.7866452703851,62.16912416947821,21.166302810499865,18.601075237738275,125.0,126.04074444729629,-46.53757471404914,424.88999999999896,0.9837240090335645,0,0,0,0,0,0,1,555.3797498416719,1170.3827580747309,33,33
25,34,11854,743.0,1172.0,1.0,1.0215451214831526,0.3484770507208123,-2.0,0.7650703498128307,0.5505213490456211,127.89808237467552,128.86038956948718,33.12099032335839,11.836312842467514,11.180339887498949,118.25321052431498,119.88108690050865,-26.387461239847227,520.1759999999983,0.9603046014257941,0,0,0,0,0,0,1,766.836342162983,1165.7908722793993,34,34
25,35,6722,978.0,1153.0,1.0,1.7673750933344392,0.4679231536734337,6.0,0.41676483352966703,0.07461818973561353,130.1050965606811,127.1416532848303,17.69180601295413,4.6557815790466535,4.0,119.50104602052653,114.98287146406958,-25.52871778212884,1063.9759999999958,0.5550784475639967,0,0,0,0,0,0,1,980.8269860160666,1154.3931865516215,35,35
25,36,2645,1193.0,1113.0,1.0,4.646133571753534,0.8665257863328196,7.0,0.22686336735569088,0.12862142057776704,157.9977078541492,130.18832512940628,12.165525060596439,4.063419874548561,3.605551275463989,80.79749983162434,78.86176069562961,-84.35453831530269,508.34799999999836,0.3300062383031816,0,0,0,0,0,0,1,1196.342911153119,1146.9546313799622,36,36
26,1,15541,87.0,85.0,1.0,1.0017562501566368,0.2895847892383637,1.0,0.7818584293404437,0.8713854421485738,143.57650865034017,144.22205101855957,68.15423684555495,23.439740675411926,20.615528128088304,137.17871555019022,137.42459481436703,28.478273896864582,473.4119999999986,0.9856350087204693,0,1,0,0,0,0,0,89.00907277523969,85.56161122192908,1,1
26,2,14253,303.0,87.0,1.0,1.001087707967229,0.1811280431860977,1.0,0.787893864013267,0.8749565418400611,135.66114314316377,137.84411485442533,65.76473218982953,22.48636843515505,19.79898987322333,133.0,133.41724302811178,37.781810577677874,452.44399999999877,0.9851396184683433,0,1,0,0,0,0,0,303.241001894338,86.98210902967796,2,2
